image_filename,image_class
data\cats\cat.4288.jpg,cat
data\cats\cat.4822.jpg,cat
data\cats\cat.4721.jpg,cat
data\dogs\dog.1452.jpg,dog
data\cats\cat.3395.jpg,cat
data\cats\cat.3017.jpg,cat
data\cats\cat.1335.jpg,cat
data\dogs\dog.402.jpg,dog
data\cats\cat.231.jpg,cat
data\cats\cat.3433.jpg,cat
data\dogs\dog.3638.jpg,dog
data\dogs\dog.3270.jpg,dog
data\cats\cat.2368.jpg,cat
data\cats\cat.1915.jpg,cat
data\cats\cat.4941.jpg,cat
data\dogs\dog.2495.jpg,dog
data\cats\cat.4181.jpg,cat
data\cats\cat.1868.jpg,cat
data\cats\cat.682.jpg,cat
data\cats\cat.2280.jpg,cat
data\cats\cat.3657.jpg,cat
data\dogs\dog.4599.jpg,dog
data\dogs\dog.692.jpg,dog
data\dogs\dog.1768.jpg,dog
data\dogs\dog.3976.jpg,dog
data\dogs\dog.4842.jpg,dog
data\dogs\dog.2972.jpg,dog
data\dogs\dog.4431.jpg,dog
data\dogs\dog.3520.jpg,dog
data\dogs\dog.4170.jpg,dog
data\dogs\dog.685.jpg,dog
data\cats\cat.3496.jpg,cat
data\dogs\dog.609.jpg,dog
data\dogs\dog.3903.jpg,dog
data\cats\cat.4892.jpg,cat
data\dogs\dog.1453.jpg,dog
data\cats\cat.3394.jpg,cat
data\cats\cat.3844.jpg,cat
data\cats\cat.3453.jpg,cat
data\cats\cat.4125.jpg,cat
data\cats\cat.4532.jpg,cat
data\cats\cat.4823.jpg,cat
data\dogs\dog.4276.jpg,dog
data\dogs\dog.4475.jpg,dog
data\cats\cat.2015.jpg,cat
data\dogs\dog.147.jpg,dog
data\cats\cat.4968.jpg,cat
data\dogs\dog.4857.jpg,dog
data\dogs\dog.3712.jpg,dog
data\dogs\dog.3726.jpg,dog
data\dogs\dog.3742.jpg,dog
data\dogs\dog.1785.jpg,dog
data\cats\cat.205.jpg,cat
data\cats\cat.2406.jpg,cat
data\cats\cat.2453.jpg,cat
data\dogs\dog.4267.jpg,dog
data\cats\cat.2531.jpg,cat
data\dogs\dog.3913.jpg,dog
data\cats\cat.4887.jpg,cat
data\cats\cat.2523.jpg,cat
data\dogs\dog.3208.jpg,dog
data\cats\cat.3442.jpg,cat
data\cats\cat.3039.jpg,cat
data\cats\cat.1248.jpg,cat
data\dogs\dog.1132.jpg,dog
data\dogs\dog.1448.jpg,dog
data\dogs\dog.606.jpg,dog
data\dogs\dog.1155.jpg,dog
data\cats\cat.3035.jpg,cat
data\dogs\dog.2294.jpg,dog
data\dogs\dog.694.jpg,dog
data\cats\cat.2502.jpg,cat
data\cats\cat.24.jpg,cat
data\dogs\dog.4449.jpg,dog
data\dogs\dog.2692.jpg,dog
data\dogs\dog.2720.jpg,dog
data\cats\cat.1772.jpg,cat
data\dogs\dog.313.jpg,dog
data\cats\cat.961.jpg,cat
data\cats\cat.3088.jpg,cat
data\cats\cat.531.jpg,cat
data\cats\cat.1072.jpg,cat
data\cats\cat.4193.jpg,cat
data\dogs\dog.2334.jpg,dog
data\dogs\dog.4330.jpg,dog
data\dogs\dog.3137.jpg,dog
data\cats\cat.3129.jpg,cat
data\dogs\dog.1158.jpg,dog
data\cats\cat.4615.jpg,cat
data\dogs\dog.1527.jpg,dog
data\cats\cat.1818.jpg,cat
data\cats\cat.2891.jpg,cat
data\cats\cat.208.jpg,cat
data\dogs\dog.2790.jpg,dog
data\dogs\dog.1673.jpg,dog
data\cats\cat.3064.jpg,cat
data\dogs\dog.799.jpg,dog
data\cats\cat.1306.jpg,cat
data\cats\cat.3523.jpg,cat
data\cats\cat.1541.jpg,cat
data\dogs\dog.3413.jpg,dog
data\cats\cat.4480.jpg,cat
data\dogs\dog.2889.jpg,dog
data\dogs\dog.4909.jpg,dog
data\cats\cat.1516.jpg,cat
data\dogs\dog.104.jpg,dog
data\cats\cat.568.jpg,cat
data\dogs\dog.1552.jpg,dog
data\cats\cat.3768.jpg,cat
data\dogs\dog.191.jpg,dog
data\cats\cat.2990.jpg,cat
data\dogs\dog.1798.jpg,dog
data\dogs\dog.200.jpg,dog
data\cats\cat.2193.jpg,cat
data\cats\cat.1506.jpg,cat
data\dogs\dog.2993.jpg,dog
data\dogs\dog.1143.jpg,dog
data\cats\cat.3927.jpg,cat
data\cats\cat.2435.jpg,cat
data\cats\cat.3468.jpg,cat
data\dogs\dog.4205.jpg,dog
data\cats\cat.4731.jpg,cat
data\cats\cat.4786.jpg,cat
data\cats\cat.1550.jpg,cat
data\dogs\dog.3608.jpg,dog
data\cats\cat.2747.jpg,cat
data\dogs\dog.1937.jpg,dog
data\cats\cat.3701.jpg,cat
data\cats\cat.343.jpg,cat
data\dogs\dog.554.jpg,dog
data\cats\cat.4246.jpg,cat
data\cats\cat.3769.jpg,cat
data\cats\cat.1024.jpg,cat
data\dogs\dog.119.jpg,dog
data\cats\cat.928.jpg,cat
data\dogs\dog.4457.jpg,dog
data\dogs\dog.2553.jpg,dog
data\cats\cat.861.jpg,cat
data\dogs\dog.2709.jpg,dog
data\dogs\dog.455.jpg,dog
data\dogs\dog.1472.jpg,dog
data\dogs\dog.746.jpg,dog
data\dogs\dog.3090.jpg,dog
data\cats\cat.2564.jpg,cat
data\dogs\dog.98.jpg,dog
data\cats\cat.4639.jpg,cat
data\cats\cat.164.jpg,cat
data\dogs\dog.4009.jpg,dog
data\cats\cat.2374.jpg,cat
data\dogs\dog.51.jpg,dog
data\cats\cat.2268.jpg,cat
data\dogs\dog.4702.jpg,dog
data\cats\cat.4335.jpg,cat
data\dogs\dog.2663.jpg,dog
data\cats\cat.4386.jpg,cat
data\cats\cat.1262.jpg,cat
data\cats\cat.1381.jpg,cat
data\dogs\dog.2559.jpg,dog
data\dogs\dog.2673.jpg,dog
data\cats\cat.1399.jpg,cat
data\dogs\dog.3365.jpg,dog
data\cats\cat.444.jpg,cat
data\dogs\dog.1696.jpg,dog
data\dogs\dog.2484.jpg,dog
data\dogs\dog.1194.jpg,dog
data\cats\cat.1934.jpg,cat
data\cats\cat.851.jpg,cat
data\dogs\dog.1082.jpg,dog
data\dogs\dog.4703.jpg,dog
data\cats\cat.120.jpg,cat
data\cats\cat.891.jpg,cat
data\dogs\dog.3292.jpg,dog
data\dogs\dog.3646.jpg,dog
data\dogs\dog.4074.jpg,dog
data\cats\cat.1758.jpg,cat
data\cats\cat.4689.jpg,cat
data\dogs\dog.398.jpg,dog
data\cats\cat.3511.jpg,cat
data\cats\cat.2986.jpg,cat
data\cats\cat.2375.jpg,cat
data\dogs\dog.4476.jpg,dog
data\cats\cat.4369.jpg,cat
data\dogs\dog.3579.jpg,dog
data\cats\cat.1156.jpg,cat
data\dogs\dog.4184.jpg,dog
data\dogs\dog.2877.jpg,dog
data\cats\cat.3499.jpg,cat
data\cats\cat.3043.jpg,cat
data\cats\cat.438.jpg,cat
data\cats\cat.3272.jpg,cat
data\dogs\dog.277.jpg,dog
data\cats\cat.2760.jpg,cat
data\cats\cat.4524.jpg,cat
data\cats\cat.4446.jpg,cat
data\dogs\dog.3959.jpg,dog
data\cats\cat.855.jpg,cat
data\cats\cat.2125.jpg,cat
data\cats\cat.4607.jpg,cat
data\dogs\dog.1107.jpg,dog
data\dogs\dog.30.jpg,dog
data\cats\cat.3615.jpg,cat
data\cats\cat.1000.jpg,cat
data\dogs\dog.4105.jpg,dog
data\dogs\dog.3881.jpg,dog
data\dogs\dog.4428.jpg,dog
data\cats\cat.452.jpg,cat
data\dogs\dog.4898.jpg,dog
data\dogs\dog.927.jpg,dog
data\cats\cat.3789.jpg,cat
data\dogs\dog.4339.jpg,dog
data\dogs\dog.380.jpg,dog
data\cats\cat.4876.jpg,cat
data\cats\cat.1522.jpg,cat
data\dogs\dog.3777.jpg,dog
data\cats\cat.2014.jpg,cat
data\cats\cat.1401.jpg,cat
data\dogs\dog.2288.jpg,dog
data\cats\cat.1092.jpg,cat
data\dogs\dog.26.jpg,dog
data\cats\cat.2490.jpg,cat
data\cats\cat.3030.jpg,cat
data\cats\cat.479.jpg,cat
data\dogs\dog.1490.jpg,dog
data\cats\cat.477.jpg,cat
data\dogs\dog.872.jpg,dog
data\cats\cat.487.jpg,cat
data\dogs\dog.4509.jpg,dog
data\dogs\dog.2076.jpg,dog
data\cats\cat.3605.jpg,cat
data\cats\cat.4765.jpg,cat
data\cats\cat.3667.jpg,cat
data\dogs\dog.3417.jpg,dog
data\cats\cat.3421.jpg,cat
data\cats\cat.3956.jpg,cat
data\dogs\dog.2529.jpg,dog
data\cats\cat.4050.jpg,cat
data\dogs\dog.4666.jpg,dog
data\dogs\dog.3281.jpg,dog
data\cats\cat.3594.jpg,cat
data\cats\cat.4383.jpg,cat
data\dogs\dog.2206.jpg,dog
data\cats\cat.4420.jpg,cat
data\cats\cat.2678.jpg,cat
data\dogs\dog.576.jpg,dog
data\cats\cat.4456.jpg,cat
data\dogs\dog.4667.jpg,dog
data\dogs\dog.4624.jpg,dog
data\dogs\dog.4258.jpg,dog
data\cats\cat.264.jpg,cat
data\cats\cat.996.jpg,cat
data\cats\cat.4183.jpg,cat
data\dogs\dog.1753.jpg,dog
data\dogs\dog.2831.jpg,dog
data\dogs\dog.3626.jpg,dog
data\cats\cat.4889.jpg,cat
data\cats\cat.2784.jpg,cat
data\cats\cat.3877.jpg,cat
data\cats\cat.3842.jpg,cat
data\dogs\dog.3329.jpg,dog
data\dogs\dog.28.jpg,dog
data\cats\cat.4308.jpg,cat
data\cats\cat.981.jpg,cat
data\dogs\dog.2818.jpg,dog
data\cats\cat.3620.jpg,cat
data\dogs\dog.3802.jpg,dog
data\dogs\dog.2950.jpg,dog
data\cats\cat.194.jpg,cat
data\cats\cat.2751.jpg,cat
data\cats\cat.4092.jpg,cat
data\dogs\dog.2035.jpg,dog
data\dogs\dog.186.jpg,dog
data\cats\cat.1036.jpg,cat
data\dogs\dog.4737.jpg,dog
data\cats\cat.2836.jpg,cat
data\cats\cat.318.jpg,cat
data\dogs\dog.3059.jpg,dog
data\dogs\dog.4653.jpg,dog
data\cats\cat.159.jpg,cat
data\cats\cat.1083.jpg,cat
data\cats\cat.1364.jpg,cat
data\dogs\dog.1330.jpg,dog
data\dogs\dog.1609.jpg,dog
data\dogs\dog.206.jpg,dog
data\cats\cat.2684.jpg,cat
data\dogs\dog.1601.jpg,dog
data\dogs\dog.4630.jpg,dog
data\dogs\dog.2295.jpg,dog
data\dogs\dog.379.jpg,dog
data\cats\cat.4127.jpg,cat
data\dogs\dog.217.jpg,dog
data\cats\cat.3981.jpg,cat
data\cats\cat.2636.jpg,cat
data\dogs\dog.1941.jpg,dog
data\cats\cat.1602.jpg,cat
data\dogs\dog.4650.jpg,dog
data\cats\cat.2535.jpg,cat
data\dogs\dog.4367.jpg,dog
data\dogs\dog.2409.jpg,dog
data\cats\cat.4787.jpg,cat
data\cats\cat.2083.jpg,cat
data\cats\cat.1122.jpg,cat
data\dogs\dog.4206.jpg,dog
data\cats\cat.478.jpg,cat
data\dogs\dog.4293.jpg,dog
data\cats\cat.661.jpg,cat
data\dogs\dog.3191.jpg,dog
data\cats\cat.3800.jpg,cat
data\dogs\dog.3244.jpg,dog
data\dogs\dog.1277.jpg,dog
data\dogs\dog.955.jpg,dog
data\cats\cat.1622.jpg,cat
data\cats\cat.2565.jpg,cat
data\cats\cat.1148.jpg,cat
data\cats\cat.2526.jpg,cat
data\dogs\dog.3116.jpg,dog
data\cats\cat.104.jpg,cat
data\cats\cat.725.jpg,cat
data\dogs\dog.906.jpg,dog
data\cats\cat.3380.jpg,cat
data\dogs\dog.3394.jpg,dog
data\dogs\dog.1120.jpg,dog
data\cats\cat.340.jpg,cat
data\cats\cat.1288.jpg,cat
data\cats\cat.1576.jpg,cat
data\dogs\dog.727.jpg,dog
data\cats\cat.4085.jpg,cat
data\cats\cat.1712.jpg,cat
data\dogs\dog.1550.jpg,dog
data\cats\cat.1716.jpg,cat
data\cats\cat.2634.jpg,cat
data\cats\cat.1129.jpg,cat
data\cats\cat.2872.jpg,cat
data\dogs\dog.942.jpg,dog
data\cats\cat.3712.jpg,cat
data\dogs\dog.4998.jpg,dog
data\cats\cat.2160.jpg,cat
data\cats\cat.183.jpg,cat
data\cats\cat.1308.jpg,cat
data\cats\cat.3538.jpg,cat
data\cats\cat.778.jpg,cat
data\cats\cat.2430.jpg,cat
data\cats\cat.3965.jpg,cat
data\cats\cat.4656.jpg,cat
data\dogs\dog.4341.jpg,dog
data\dogs\dog.2115.jpg,dog
data\dogs\dog.1993.jpg,dog
data\cats\cat.576.jpg,cat
data\cats\cat.3504.jpg,cat
data\dogs\dog.3688.jpg,dog
data\cats\cat.4967.jpg,cat
data\cats\cat.2235.jpg,cat
data\dogs\dog.2157.jpg,dog
data\cats\cat.4988.jpg,cat
data\dogs\dog.4389.jpg,dog
data\dogs\dog.4380.jpg,dog
data\cats\cat.361.jpg,cat
data\cats\cat.3744.jpg,cat
data\dogs\dog.3822.jpg,dog
data\cats\cat.4802.jpg,cat
data\dogs\dog.262.jpg,dog
data\cats\cat.3464.jpg,cat
data\dogs\dog.479.jpg,dog
data\cats\cat.617.jpg,cat
data\dogs\dog.621.jpg,dog
data\cats\cat.2042.jpg,cat
data\dogs\dog.1865.jpg,dog
data\dogs\dog.307.jpg,dog
data\dogs\dog.510.jpg,dog
data\dogs\dog.193.jpg,dog
data\cats\cat.315.jpg,cat
data\dogs\dog.2089.jpg,dog
data\cats\cat.497.jpg,cat
data\dogs\dog.4209.jpg,dog
data\dogs\dog.1749.jpg,dog
data\dogs\dog.1671.jpg,dog
data\cats\cat.2802.jpg,cat
data\cats\cat.1743.jpg,cat
data\cats\cat.2080.jpg,cat
data\dogs\dog.4363.jpg,dog
data\dogs\dog.231.jpg,dog
data\cats\cat.3755.jpg,cat
data\cats\cat.1947.jpg,cat
data\dogs\dog.3908.jpg,dog
data\dogs\dog.3415.jpg,dog
data\cats\cat.3954.jpg,cat
data\cats\cat.3403.jpg,cat
data\dogs\dog.4671.jpg,dog
data\dogs\dog.244.jpg,dog
data\cats\cat.213.jpg,cat
data\dogs\dog.837.jpg,dog
data\dogs\dog.3247.jpg,dog
data\cats\cat.3647.jpg,cat
data\dogs\dog.1488.jpg,dog
data\dogs\dog.2988.jpg,dog
data\dogs\dog.2599.jpg,dog
data\dogs\dog.3461.jpg,dog
data\dogs\dog.1678.jpg,dog
data\dogs\dog.1953.jpg,dog
data\dogs\dog.1740.jpg,dog
data\cats\cat.3761.jpg,cat
data\dogs\dog.1361.jpg,dog
data\cats\cat.4331.jpg,cat
data\cats\cat.4910.jpg,cat
data\cats\cat.4764.jpg,cat
data\dogs\dog.2967.jpg,dog
data\cats\cat.4497.jpg,cat
data\cats\cat.1778.jpg,cat
data\dogs\dog.2614.jpg,dog
data\dogs\dog.2050.jpg,dog
data\cats\cat.462.jpg,cat
data\dogs\dog.4886.jpg,dog
data\cats\cat.2128.jpg,cat
data\dogs\dog.2539.jpg,dog
data\cats\cat.911.jpg,cat
data\cats\cat.791.jpg,cat
data\dogs\dog.4681.jpg,dog
data\dogs\dog.1867.jpg,dog
data\dogs\dog.2092.jpg,dog
data\cats\cat.4089.jpg,cat
data\dogs\dog.2.jpg,dog
data\cats\cat.4778.jpg,cat
data\dogs\dog.2623.jpg,dog
data\dogs\dog.1375.jpg,dog
data\cats\cat.190.jpg,cat
data\cats\cat.2707.jpg,cat
data\cats\cat.4588.jpg,cat
data\dogs\dog.3506.jpg,dog
data\cats\cat.731.jpg,cat
data\dogs\dog.3231.jpg,dog
data\cats\cat.4667.jpg,cat
data\dogs\dog.623.jpg,dog
data\dogs\dog.1075.jpg,dog
data\dogs\dog.3547.jpg,dog
data\cats\cat.4236.jpg,cat
data\cats\cat.3353.jpg,cat
data\dogs\dog.2466.jpg,dog
data\dogs\dog.3854.jpg,dog
data\dogs\dog.1096.jpg,dog
data\dogs\dog.2713.jpg,dog
data\dogs\dog.2528.jpg,dog
data\cats\cat.674.jpg,cat
data\dogs\dog.131.jpg,dog
data\cats\cat.4162.jpg,cat
data\dogs\dog.914.jpg,dog
data\dogs\dog.735.jpg,dog
data\dogs\dog.1458.jpg,dog
data\dogs\dog.126.jpg,dog
data\cats\cat.3719.jpg,cat
data\cats\cat.130.jpg,cat
data\dogs\dog.1224.jpg,dog
data\dogs\dog.669.jpg,dog
data\cats\cat.3420.jpg,cat
data\cats\cat.4345.jpg,cat
data\dogs\dog.1557.jpg,dog
data\cats\cat.4572.jpg,cat
data\dogs\dog.772.jpg,dog
data\cats\cat.4858.jpg,cat
data\cats\cat.4655.jpg,cat
data\cats\cat.2416.jpg,cat
data\cats\cat.4499.jpg,cat
data\dogs\dog.4753.jpg,dog
data\cats\cat.3056.jpg,cat
data\cats\cat.563.jpg,cat
data\cats\cat.994.jpg,cat
data\dogs\dog.3028.jpg,dog
data\dogs\dog.2210.jpg,dog
data\dogs\dog.3178.jpg,dog
data\cats\cat.4569.jpg,cat
data\dogs\dog.1226.jpg,dog
data\dogs\dog.596.jpg,dog
data\dogs\dog.4726.jpg,dog
data\cats\cat.580.jpg,cat
data\cats\cat.3971.jpg,cat
data\cats\cat.2774.jpg,cat
data\cats\cat.1559.jpg,cat
data\dogs\dog.891.jpg,dog
data\cats\cat.623.jpg,cat
data\dogs\dog.4710.jpg,dog
data\dogs\dog.3140.jpg,dog
data\dogs\dog.3382.jpg,dog
data\dogs\dog.4617.jpg,dog
data\cats\cat.3112.jpg,cat
data\dogs\dog.4308.jpg,dog
data\cats\cat.3244.jpg,cat
data\cats\cat.4286.jpg,cat
data\dogs\dog.3027.jpg,dog
data\cats\cat.2418.jpg,cat
data\cats\cat.3671.jpg,cat
data\dogs\dog.4140.jpg,dog
data\dogs\dog.349.jpg,dog
data\cats\cat.2264.jpg,cat
data\cats\cat.1850.jpg,cat
data\dogs\dog.4590.jpg,dog
data\dogs\dog.1855.jpg,dog
data\dogs\dog.4164.jpg,dog
data\dogs\dog.646.jpg,dog
data\dogs\dog.3266.jpg,dog
data\dogs\dog.2013.jpg,dog
data\cats\cat.713.jpg,cat
data\cats\cat.1690.jpg,cat
data\dogs\dog.4659.jpg,dog
data\cats\cat.332.jpg,cat
data\cats\cat.3987.jpg,cat
data\cats\cat.1768.jpg,cat
data\cats\cat.3853.jpg,cat
data\dogs\dog.831.jpg,dog
data\dogs\dog.4477.jpg,dog
data\dogs\dog.499.jpg,dog
data\dogs\dog.1092.jpg,dog
data\cats\cat.1179.jpg,cat
data\cats\cat.3500.jpg,cat
data\cats\cat.2614.jpg,cat
data\dogs\dog.4379.jpg,dog
data\dogs\dog.2326.jpg,dog
data\dogs\dog.2765.jpg,dog
data\dogs\dog.2670.jpg,dog
data\cats\cat.149.jpg,cat
data\cats\cat.3004.jpg,cat
data\cats\cat.2183.jpg,cat
data\dogs\dog.3783.jpg,dog
data\dogs\dog.203.jpg,dog
data\dogs\dog.427.jpg,dog
data\dogs\dog.2560.jpg,dog
data\dogs\dog.851.jpg,dog
data\cats\cat.394.jpg,cat
data\cats\cat.4269.jpg,cat
data\dogs\dog.42.jpg,dog
data\dogs\dog.4700.jpg,dog
data\dogs\dog.2893.jpg,dog
data\dogs\dog.4088.jpg,dog
data\cats\cat.548.jpg,cat
data\dogs\dog.3345.jpg,dog
data\dogs\dog.2918.jpg,dog
data\dogs\dog.1895.jpg,dog
data\dogs\dog.4498.jpg,dog
data\cats\cat.4361.jpg,cat
data\cats\cat.1824.jpg,cat
data\dogs\dog.537.jpg,dog
data\dogs\dog.632.jpg,dog
data\dogs\dog.31.jpg,dog
data\dogs\dog.1759.jpg,dog
data\dogs\dog.4534.jpg,dog
data\dogs\dog.64.jpg,dog
data\cats\cat.3217.jpg,cat
data\cats\cat.1238.jpg,cat
data\cats\cat.2520.jpg,cat
data\dogs\dog.3559.jpg,dog
data\dogs\dog.297.jpg,dog
data\dogs\dog.394.jpg,dog
data\dogs\dog.1140.jpg,dog
data\cats\cat.2789.jpg,cat
data\cats\cat.964.jpg,cat
data\cats\cat.2099.jpg,cat
data\cats\cat.591.jpg,cat
data\dogs\dog.4344.jpg,dog
data\cats\cat.2349.jpg,cat
data\dogs\dog.2355.jpg,dog
data\dogs\dog.644.jpg,dog
data\cats\cat.1974.jpg,cat
data\cats\cat.406.jpg,cat
data\dogs\dog.636.jpg,dog
data\cats\cat.2498.jpg,cat
data\cats\cat.349.jpg,cat
data\dogs\dog.2134.jpg,dog
data\dogs\dog.1537.jpg,dog
data\dogs\dog.4199.jpg,dog
data\dogs\dog.3567.jpg,dog
data\cats\cat.867.jpg,cat
data\cats\cat.1107.jpg,cat
data\cats\cat.679.jpg,cat
data\cats\cat.1620.jpg,cat
data\dogs\dog.4355.jpg,dog
data\dogs\dog.4985.jpg,dog
data\dogs\dog.813.jpg,dog
data\cats\cat.1305.jpg,cat
data\cats\cat.4373.jpg,cat
data\dogs\dog.281.jpg,dog
data\dogs\dog.2015.jpg,dog
data\dogs\dog.4690.jpg,dog
data\dogs\dog.2009.jpg,dog
data\dogs\dog.730.jpg,dog
data\dogs\dog.3722.jpg,dog
data\cats\cat.2408.jpg,cat
data\cats\cat.151.jpg,cat
data\dogs\dog.1475.jpg,dog
data\cats\cat.3292.jpg,cat
data\dogs\dog.4983.jpg,dog
data\cats\cat.3908.jpg,cat
data\dogs\dog.676.jpg,dog
data\dogs\dog.1281.jpg,dog
data\cats\cat.3871.jpg,cat
data\dogs\dog.3308.jpg,dog
data\dogs\dog.4916.jpg,dog
data\dogs\dog.4923.jpg,dog
data\dogs\dog.4818.jpg,dog
data\cats\cat.1749.jpg,cat
data\cats\cat.2386.jpg,cat
data\cats\cat.1905.jpg,cat
data\cats\cat.3910.jpg,cat
data\dogs\dog.1668.jpg,dog
data\dogs\dog.2727.jpg,dog
data\dogs\dog.4536.jpg,dog
data\cats\cat.1533.jpg,cat
data\dogs\dog.815.jpg,dog
data\cats\cat.464.jpg,cat
data\cats\cat.1343.jpg,cat
data\dogs\dog.4144.jpg,dog
data\cats\cat.3386.jpg,cat
data\cats\cat.2277.jpg,cat
data\dogs\dog.1356.jpg,dog
data\cats\cat.1877.jpg,cat
data\cats\cat.3204.jpg,cat
data\dogs\dog.3994.jpg,dog
data\cats\cat.3397.jpg,cat
data\cats\cat.3391.jpg,cat
data\dogs\dog.3865.jpg,dog
data\cats\cat.931.jpg,cat
data\dogs\dog.229.jpg,dog
data\dogs\dog.3289.jpg,dog
data\cats\cat.2716.jpg,cat
data\dogs\dog.1473.jpg,dog
data\dogs\dog.3085.jpg,dog
data\dogs\dog.2671.jpg,dog
data\dogs\dog.2110.jpg,dog
data\cats\cat.4211.jpg,cat
data\cats\cat.3301.jpg,cat
data\dogs\dog.938.jpg,dog
data\cats\cat.592.jpg,cat
data\dogs\dog.530.jpg,dog
data\dogs\dog.1946.jpg,dog
data\cats\cat.3703.jpg,cat
data\dogs\dog.4077.jpg,dog
data\cats\cat.2255.jpg,cat
data\cats\cat.4486.jpg,cat
data\dogs\dog.1305.jpg,dog
data\cats\cat.2581.jpg,cat
data\cats\cat.1445.jpg,cat
data\cats\cat.2613.jpg,cat
data\cats\cat.4843.jpg,cat
data\dogs\dog.142.jpg,dog
data\cats\cat.2674.jpg,cat
data\cats\cat.3546.jpg,cat
data\dogs\dog.4275.jpg,dog
data\dogs\dog.2523.jpg,dog
data\cats\cat.540.jpg,cat
data\cats\cat.59.jpg,cat
data\cats\cat.3311.jpg,cat
data\cats\cat.1709.jpg,cat
data\dogs\dog.3598.jpg,dog
data\dogs\dog.969.jpg,dog
data\cats\cat.3700.jpg,cat
data\dogs\dog.1762.jpg,dog
data\cats\cat.4460.jpg,cat
data\cats\cat.2556.jpg,cat
data\cats\cat.700.jpg,cat
data\cats\cat.3435.jpg,cat
data\dogs\dog.1202.jpg,dog
data\cats\cat.2303.jpg,cat
data\cats\cat.2282.jpg,cat
data\cats\cat.2228.jpg,cat
data\cats\cat.4147.jpg,cat
data\dogs\dog.4216.jpg,dog
data\cats\cat.3555.jpg,cat
data\cats\cat.4585.jpg,cat
data\dogs\dog.3267.jpg,dog
data\dogs\dog.7.jpg,dog
data\dogs\dog.1739.jpg,dog
data\cats\cat.3351.jpg,cat
data\cats\cat.4084.jpg,cat
data\cats\cat.4202.jpg,cat
data\cats\cat.2250.jpg,cat
data\cats\cat.3665.jpg,cat
data\dogs\dog.1042.jpg,dog
data\dogs\dog.13.jpg,dog
data\dogs\dog.2929.jpg,dog
data\dogs\dog.4.jpg,dog
data\dogs\dog.3398.jpg,dog
data\dogs\dog.388.jpg,dog
data\dogs\dog.634.jpg,dog
data\cats\cat.1198.jpg,cat
data\dogs\dog.301.jpg,dog
data\dogs\dog.4160.jpg,dog
data\cats\cat.1954.jpg,cat
data\cats\cat.4179.jpg,cat
data\cats\cat.4632.jpg,cat
data\dogs\dog.4161.jpg,dog
data\cats\cat.3856.jpg,cat
data\cats\cat.1689.jpg,cat
data\dogs\dog.2964.jpg,dog
data\cats\cat.4614.jpg,cat
data\cats\cat.639.jpg,cat
data\cats\cat.2757.jpg,cat
data\dogs\dog.1364.jpg,dog
data\dogs\dog.2292.jpg,dog
data\dogs\dog.3328.jpg,dog
data\dogs\dog.2704.jpg,dog
data\dogs\dog.3390.jpg,dog
data\cats\cat.3166.jpg,cat
data\cats\cat.3294.jpg,cat
data\cats\cat.3115.jpg,cat
data\cats\cat.4930.jpg,cat
data\cats\cat.3653.jpg,cat
data\dogs\dog.287.jpg,dog
data\cats\cat.3284.jpg,cat
data\cats\cat.4728.jpg,cat
data\cats\cat.2150.jpg,cat
data\dogs\dog.3941.jpg,dog
data\dogs\dog.515.jpg,dog
data\cats\cat.2400.jpg,cat
data\dogs\dog.2869.jpg,dog
data\dogs\dog.4039.jpg,dog
data\dogs\dog.1021.jpg,dog
data\cats\cat.869.jpg,cat
data\dogs\dog.1459.jpg,dog
data\dogs\dog.4966.jpg,dog
data\cats\cat.2837.jpg,cat
data\dogs\dog.2280.jpg,dog
data\dogs\dog.247.jpg,dog
data\cats\cat.3648.jpg,cat
data\cats\cat.309.jpg,cat
data\dogs\dog.2227.jpg,dog
data\dogs\dog.1720.jpg,dog
data\dogs\dog.1923.jpg,dog
data\dogs\dog.352.jpg,dog
data\dogs\dog.873.jpg,dog
data\cats\cat.1681.jpg,cat
data\cats\cat.1683.jpg,cat
data\dogs\dog.3499.jpg,dog
data\cats\cat.2324.jpg,cat
data\dogs\dog.1577.jpg,dog
data\dogs\dog.1424.jpg,dog
data\cats\cat.4038.jpg,cat
data\cats\cat.3003.jpg,cat
data\dogs\dog.1694.jpg,dog
data\dogs\dog.2200.jpg,dog
data\dogs\dog.4968.jpg,dog
data\dogs\dog.2264.jpg,dog
data\cats\cat.3061.jpg,cat
data\cats\cat.2720.jpg,cat
data\dogs\dog.4994.jpg,dog
data\cats\cat.3837.jpg,cat
data\dogs\dog.1821.jpg,dog
data\dogs\dog.20.jpg,dog
data\dogs\dog.1584.jpg,dog
data\dogs\dog.1040.jpg,dog
data\dogs\dog.4665.jpg,dog
data\cats\cat.4702.jpg,cat
data\cats\cat.3825.jpg,cat
data\dogs\dog.3047.jpg,dog
data\cats\cat.1672.jpg,cat
data\cats\cat.4777.jpg,cat
data\cats\cat.4442.jpg,cat
data\cats\cat.337.jpg,cat
data\cats\cat.2269.jpg,cat
data\cats\cat.4093.jpg,cat
data\cats\cat.2953.jpg,cat
data\cats\cat.2024.jpg,cat
data\cats\cat.622.jpg,cat
data\cats\cat.100.jpg,cat
data\cats\cat.3046.jpg,cat
data\cats\cat.582.jpg,cat
data\cats\cat.2246.jpg,cat
data\cats\cat.4118.jpg,cat
data\dogs\dog.2158.jpg,dog
data\cats\cat.4692.jpg,cat
